date,close,open,high,low,rsi_14,ma_5,ma_10,ma_25,ma_50,ma_100,ma_200,ema_20,ema_30,SMI,CCI,william_a/d,ATR
2010-08-31,0.06,0.06411,0.06448999999999999,0.06,44.680374342063956,0.06371399999999998,0.06432799999999997,0.06560280000000004,,,,0.06464186469654085,0.06471639045936343,-0.3902739015261901,-86.35047536413592,0.04928777777777785,0.0046367857142857105
2010-09-01,0.062300000000000015,0.062,0.062300000000000015,0.05961,48.42416800318572,0.06317399999999998,0.06395799999999996,0.06573480000000004,,,,0.0644167908688689,0.06455340070219251,-0.296850648893962,-85.74049868136868,0.05197777777777786,0.004378928571428568
2010-09-02,0.0631,0.061,0.0631,0.0601,49.69929539436288,0.06287399999999999,0.06377699999999996,0.06582280000000004,,,,0.06429034576382175,0.06445565323537772,-0.16261975111078103,-65.0315947123607,0.05497777777777786,0.004528928571428568
2010-09-03,0.06085,0.061,0.063,0.06085,46.23692526076618,0.06224399999999999,0.06336199999999996,0.06541680000000005,,,,0.06396024570064245,0.0642138196863746,-0.17671171809891467,-73.75501516839721,0.05272777777777786,0.0045610714285714265
2010-09-04,0.06238,0.06125,0.06238,0.0612,48.84662847655979,0.06172599999999999,0.06311999999999997,0.06511200000000004,0.06440578888888888,,,0.06380872945295961,0.0640911375817087,-0.14063020995484316,-57.96394987417422,0.054257777777777856,0.00449535714285714
2010-09-05,0.0616,0.06245,0.06343333333333333,0.0608875,47.578663902837214,0.06204599999999999,0.06287999999999996,0.06489600000000005,0.06464758888888887,,,0.06359708943180134,0.06392487736851506,-0.14195699881268523,-53.44005172027313,0.05242444444444453,0.004334345238095235
2010-09-06,0.0616,0.0627,0.0627,0.0616,47.578663902837214,0.06190599999999998,0.06253999999999996,0.06456000000000006,0.06416278888888888,,,0.06340583996709286,0.0637700578784688,-0.1513568696561429,-46.90182153740789,0.05242444444444453,0.004212916666666664
2010-09-07,0.061505,0.0616,0.062,0.0603,47.40484634673498,0.06158699999999998,0.06223049999999995,0.06444020000000006,0.06377688888888887,,,0.0632239034442016,0.06361953446874546,-0.16516878370568616,-58.74449057657613,0.05192944444444453,0.004220773809523806
2010-09-08,0.061495,0.061,0.061495,0.061,47.385222443256446,0.06171599999999998,0.061979999999999945,0.06422000000000005,0.06351212222222219,,,0.06305850228479191,0.06347862262640451,-0.1771228683450846,-49.192157478454355,0.05191944444444453,0.0040886309523809495
2010-09-09,0.06111000000000001,0.0611,0.0624,0.06109,46.58564563748018,0.06146199999999998,0.06159399999999995,0.06405280000000006,0.0631501222222222,,,0.06287217263932983,0.06332180521346811,-0.17435596222651362,-36.398147362600334,0.050629444444444546,0.004053630952380949
2010-09-10,0.0618,0.061,0.0618,0.06014,48.270373097119105,0.06150199999999999,0.061773999999999954,0.06390480000000005,0.0632672222222222,,,0.0627696837365436,0.06322122231960994,-0.15924174592394247,-37.903046615267925,0.05228944444444455,0.0040293452380952355
2010-09-11,0.06366000000000001,0.0619,0.06436666666666667,0.0619,52.609583725851245,0.06191399999999999,0.06190999999999995,0.06365120000000006,0.06329475555555554,,,0.06285475906981429,0.06325017739277987,-0.0179868557458631,25.88165992031547,0.054149444444444556,0.004169821428571426
2010-09-12,0.0615,0.061725999999999996,0.0621,0.0615,47.614569411665386,0.061912999999999996,0.06174999999999995,0.06339120000000005,0.06343395555555555,,,0.06272534447874929,0.06313485266097778,-0.031070233017403887,-16.86504008710348,0.051989444444444546,0.00416267857142857
2010-09-13,0.062179999999999985,0.06199,0.064,0.0608,49.24823392792704,0.062049999999999994,0.06188299999999995,0.06321040000000004,0.06366755555555555,,,0.06267326494110836,0.06307202091652964,-0.045576869876108095,6.39424895251063,0.05336944444444453,0.0020419642857142837
2010-09-14,0.06199,0.062,0.175,0.06101,48.79039150339705,0.06222599999999999,0.061843999999999955,0.06307000000000004,0.06378735555555555,,,0.0626080311989763,0.06300091265148715,-0.07470063014963133,593.2575794647494,-0.059640555555555454,0.009863392857142855
2010-09-15,0.0604,0.0625,0.0625,0.0604,45.018616943263616,0.06194599999999999,0.06172399999999996,0.06283000000000004,0.06379846666666666,,,0.06239727220923498,0.06283019102676671,-0.20307943004630466,-41.92861475151723,-0.06174055555555545,0.009821249999999995
2010-09-16,0.0618,0.0618,0.0618,0.0618,48.773703704706946,0.061574,0.06174399999999995,0.06266200000000004,0.06385646666666667,,,0.062340274064908524,0.06276264604412285,-0.19683799800270557,-28.364990314360245,-0.06034055555555545,0.009606964285714281
2010-09-17,0.05938,0.06089,0.0609,0.05938,43.27215622291373,0.061149999999999996,0.06153149999999995,0.06244080000000004,0.06366006666666667,,,0.06205782726306411,0.06254109367739075,-0.2926608203636782,-54.80658089557378,-0.06276055555555546,0.00956196428571428
2010-09-18,0.061,0.059,0.061,0.058236666666666666,47.53821218666723,0.060914,0.06148199999999996,0.06228080000000004,0.0635944,,,0.061956915031190066,0.06244025591477817,-0.26217826456887544,-47.75940778591483,-0.059997222222222125,0.009675059523809518
2010-09-19,0.0627,0.06091,0.0627,0.06,51.647510775918725,0.061056,0.06164099999999996,0.06219680000000004,0.06349139999999999,,,0.06202779100945323,0.06245723608321939,-0.10798919541275562,-30.000442817909622,-0.05729722222222212,0.009686071428571422
2010-09-20,0.0621,0.06205,0.06334999999999999,0.062,50.15430439779038,0.06139599999999999,0.06167099999999996,0.06212080000000004,0.0635114,,,0.06203467737270092,0.062433902587497425,-0.008849845188111348,-19.2288306045023,-0.058547222222222105,0.009703928571428563
2010-09-21,0.06265,0.0631,0.0633,0.0623,51.53746525232727,0.06156599999999999,0.06156999999999996,0.06202680000000004,0.0635644,,,0.06209335134745449,0.06244800607423406,0.12075405670845864,-16.078723122068425,-0.05799722222222211,0.009653928571428563
2010-09-22,0.062038,0.06231,0.06231,0.06149,49.87888983925061,0.06209759999999999,0.061623799999999965,0.06192432000000005,0.06360516,,,0.062088073945978775,0.06242126724840306,0.19608079172111806,-31.988457107877608,-0.058609222222222104,0.009677142857142848
2010-09-23,0.06231,0.0621,0.0629,0.0616,50.63920987700818,0.06235959999999998,0.06163679999999996,0.061856720000000046,0.06369235999999999,,,0.06210923095994653,0.062414015951561215,0.2599036449353702,-26.879213672650348,-0.05789922222222211,0.009676428571428562
2010-09-24,0.0622,0.06209,0.06238000000000001,0.06209,50.30684790640996,0.06225959999999997,0.061657799999999964,0.06174592000000005,0.06371635999999999,,,0.06211788347453963,0.062400077627408096,0.298363799362102,-28.400337589677246,-0.05807922222222212,0.00957857142857142
2010-09-25,0.06202000000000001,0.06221,0.062360000000000006,0.06175,49.73164413471515,0.062243599999999975,0.06181979999999996,0.06182672000000004,0.06371475999999998,,,0.062108553586213255,0.06237533924561282,0.3076711766017713,-32.37430422589212,-0.058419222222222116,0.009445952380952373
2010-09-26,0.06219,0.06204,0.06224777777777778,0.06186000000000001,50.309512573201076,0.06215159999999999,0.06185879999999996,0.06182232000000004,0.06377855999999998,,,0.06211631614822457,0.062363282830031674,0.31959600150097134,-31.427909806875792,-0.058089222222222126,0.009430793650793643
2010-09-27,0.0622,0.062,0.06227999999999999,0.061933333333333326,50.34567246821525,0.06218399999999998,0.06214079999999996,0.06178632000000005,0.06380455999999998,,,0.06212429139373348,0.06235266686905232,0.30663961798543304,-31.736281509492933,-0.057822555555555454,0.009226984126984117
2010-09-28,0.061904999999999995,0.06196,0.062354999999999994,0.06171,49.208053589998805,0.062102999999999985,0.06223129999999997,0.061828520000000046,0.06362265999999997,,,0.06210339380402925,0.062323575992577755,0.2322001638522214,-35.423440075633536,-0.05827255555555545,0.0011309126984126886
2010-09-29,0.06183,0.062,0.062,0.06154,48.90549032884121,0.06202899999999999,0.06214429999999997,0.061806520000000045,0.06345925999999998,,,0.06207734197993589,0.062291516766709645,0.11638292424595555,-39.378686984626306,-0.05844255555555545,0.0010137698412698317
2010-09-30,0.0619,0.06174,0.0619,0.06155,49.21932429186611,0.06200499999999999,0.062124299999999966,0.06181852000000004,0.06335725999999997,,,0.06206044386434461,0.06226609769457063,-0.009030563822546177,-39.63606201218533,-0.05809255555555545,0.0010387698412698315
2010-10-01,0.06197,0.06189,0.062,0.06189,49.55301613767059,0.06196099999999999,0.06205629999999997,0.061833320000000046,0.06319665999999997,,,0.06205182628570141,0.062246881517553955,-0.08275580097364978,-34.376910250231,-0.058012555555555456,0.0009380555555555456
2010-10-02,0.0614,0.06188,0.06189,0.06129,46.853119550254206,0.061800999999999995,0.061992499999999964,0.06182912000000004,0.06313465999999998,,,0.061989722310764876,0.062191941503703566,-0.20921714490580853,-41.741894867343376,-0.05858255555555545,0.0007835317460317363
2010-10-03,0.06111000000000001,0.061398750000000016,0.0614,0.06101,45.49496802438097,0.061641999999999995,0.06187249999999996,0.061813720000000044,0.06301685999999998,,,0.06190590836427047,0.06212177743048398,-0.3274870380462239,-46.016243478277026,-0.05887255555555544,0.0006185317460317359
2010-10-04,0.06129,0.06133250000000001,0.06191,0.06084,46.53099486710694,0.061534,0.061781499999999955,0.06182092000000004,0.06293685999999998,,,0.06184723087169707,0.062067854547551184,-0.3579729358243091,-13.647598664144686,-0.05842255555555544,0.0005985317460317367
2010-10-05,0.0614,0.06132000000000001,0.06292166666666668,0.06095,47.19160050777486,0.061434,0.06171949999999996,0.061804920000000034,0.06285485999999998,,,0.06180462460980881,0.06202457205937268,-0.33211498909526316,0.6190686222227613,-0.05797255555555544,0.0006679365079365003
2010-10-06,0.06297666666666668,0.0615,0.06349066666666668,0.0615,55.649631808626715,0.061635333333333334,0.06179816666666663,0.0617775866666667,0.06271439333333331,,,0.06191627811972835,0.062086257629986465,-0.014674426283402525,36.26132108661768,-0.05639588888888876,0.0007515555555555495
2010-10-07,0.067,0.06304000000000001,0.067,0.06282,69.20426283272313,0.06275533333333333,0.062278166666666634,0.061997586666666694,0.06269439333333332,,,0.0624005616301182,0.06240452874869639,0.3264844795689397,146.54622633999878,-0.052215888888888756,0.0009572698412698358
2010-10-08,0.084925,0.067,0.08800000000000001,0.01,87.51382091341421,0.06751833333333332,0.06458016666666663,0.06290738666666669,0.06305889333333332,,,0.06454622535576024,0.06386284384769197,0.46707064207193677,-50.157952457615764,0.02270911111111125,0.006507984126984122
2010-10-09,0.0938,0.0835,0.11,0.07002,90.51934115779233,0.07402033333333333,0.06777716666666664,0.0641797866666667,0.06362489333333332,,,0.06733286211584036,0.06580096389927362,0.489775836740178,655.1360132751873,0.046489111111111245,0.009320126984126978
2010-10-10,0.0965,0.093,0.1301,0.08299999999999999,91.212356151684,0.08104033333333331,0.07123716666666664,0.0656237866666667,0.06422689333333331,,,0.07011119262005412,0.06778796369521503,0.49584518740637734,539.3389682843692,0.05998911111111126,0.012656714285714282
2010-10-11,0.095,0.091,0.1015,0.091,87.39044791402569,0.08744499999999997,0.07454016666666664,0.0669517866666667,0.06480689333333332,,,0.07248194730457046,0.06954889882036555,0.48437394303012493,315.64110232910195,0.05348911111111125,0.013381952380952378
2010-10-12,0.0949,0.094,0.09795,0.083005,87.12834041443708,0.09302499999999997,0.07789016666666664,0.0683725866666667,0.06540669333333332,,,0.07461731945816537,0.07118908915427985,0.4737275028295676,217.32286441710346,0.050439111111111254,0.014403380952380949
2010-10-13,0.105,0.092,0.105,0.092,90.29453656765718,0.09703999999999997,0.08227916666666664,0.07013258666666669,0.06620669333333333,,,0.07751129986713169,0.07337622061204858,0.4798955504009051,233.93667529838353,0.06343911111111125,0.015299095238095235
2010-10-14,0.102,0.1045,0.1045,0.08270857142857144,83.70803242167054,0.09867999999999996,0.08635016666666664,0.0717045866666667,0.06695069333333332,,,0.0798438427272163,0.07522749471323018,0.467153827491884,165.42100972040706,0.06043911111111125,0.016830625850340133
2010-10-15,0.105,0.1,0.11699999999999999,0.092,84.89464542627755,0.10037999999999996,0.09071016666666663,0.07342058666666669,0.06777069333333333,,,0.08223993276635885,0.07715275594821037,0.4730482806823226,180.98272627513504,0.07343911111111125,0.018608482993197277
2010-10-16,0.101,0.1,0.10299,0.1,76.85677261107611,0.10157999999999996,0.09451249999999997,0.07495458666666668,0.06849069333333332,,,0.0840267849977794,0.07869462506284747,0.45575821406838146,134.98354716939386,0.06943911111111126,0.01877919727891156
2010-10-17,0.102,0.102,0.1045,0.10001,77.43205042578842,0.10299999999999995,0.09801249999999999,0.07655306666666668,0.06923869333333332,,,0.08573867505806941,0.08020124820886315,0.4356839299172942,118.01687670657007,0.07142911111111125,0.019072054421768705
2010-10-18,0.1024,0.103,0.103,0.1,77.67114233695895,0.10247999999999997,0.09975999999999999,0.0781566666666667,0.07000669333333331,,,0.08732559816056218,0.08163614363977698,0.41152577224094417,98.9922568305506,0.07382911111111125,0.019209911564625846
2010-10-19,0.09715,0.1,0.1018,0.09715,67.55501330659652,0.10150999999999996,0.100095,0.07955466666666669,0.07065029333333332,,,0.08826132496633982,0.08263881427018273,0.3209548561357841,72.37479346625081,0.06857911111111124,0.019401221088435366
2010-10-20,0.099,0.0985,0.1025,0.094,69.08309907224401,0.10030999999999997,0.10034499999999999,0.08103386666666669,0.07143029333333333,,,0.0892841246420575,0.08369612726386905,0.2230968385018757,60.871862826750686,0.07357911111111125,0.019866173469387745
2010-10-21,0.107,0.0972,0.107,0.0971,74.64440596366181,0.10150999999999996,0.101545,0.08282626666666669,0.07232429333333332,,,0.09097145343829229,0.08520193795106412,0.2441593249450824,70.563785735143,0.08347911111111124,0.020274744897959173
2010-10-22,0.106,0.1015,0.109,0.1015,72.87966101450166,0.10230999999999997,0.10265500000000001,0.0845782666666667,0.07318229333333331,,,0.09240282231219114,0.08654569770918517,0.2804729310513731,65.9675260178192,0.08047911111111124,0.015239030612244889
2010-10-23,0.104995,0.1085,0.109,0.104995,71.06134709804569,0.10282899999999998,0.10265450000000001,0.0863018666666667,0.07406519333333333,,,0.09360213701016804,0.08773759273096753,0.29526842531140857,58.21258352388715,0.07647411111111124,0.012669387755102028
2010-10-24,0.11501,0.108,0.19,0.108,77.1732470054095,0.106401,0.1039555,0.0884290666666667,0.07511779333333332,0.06976179111111111,,0.09564107290264354,0.0894993394029187,0.3695744903009859,143.65860076712354,0.08648911111111124,0.015162244897959172
2010-10-25,0.132,0.09839666666666667,0.18666666666666668,0.09009,83.52876755434576,0.11300099999999999,0.10665550000000001,0.0912330666666667,0.07652579333333333,0.07058669111111111,,0.09910396892445894,0.09224457772487521,0.44186781665762537,115.56896066748597,0.12839911111111124,0.021310578231292506
2010-10-26,0.1503,0.133,0.179,0.133,87.54971694708499,0.12166099999999999,0.11158550000000003,0.0947662666666667,0.07829979333333333,0.07123129111111111,,0.10397996111370231,0.09599425462449536,0.4768368146981233,139.8695382621414,0.14669911111111122,0.02352879251700679
2010-10-27,0.1877,0.151,0.19,0.151,91.90114189233546,0.13800099999999998,0.12015550000000001,0.0998182666666667,0.08082369333333332,0.07230029111111111,,0.11195356403200758,0.10191690971878073,0.4915599935865855,163.62371853132817,0.18409911111111124,0.02538593537414965
2010-10-28,0.1731,0.1845,0.191,0.1731,80.12776048268621,0.151622,0.12722550000000002,0.10429786666666668,0.08305579333333332,0.07328395777777778,,0.11777720982057138,0.10651383649436748,0.43763400401671165,140.0943029831655,0.16619911111111124,0.025107976190476184
2010-10-29,0.19,0.17993333333333336,0.19,0.173,82.86429437326458,0.16662,0.1365105,0.10944626666666668,0.08563359333333333,0.07439185777777778,,0.12465575854826587,0.11190494390783139,0.4484029640846784,133.26814429313066,0.18319911111111126,0.02453654761904761
2010-10-30,0.1989,0.18755,0.1989,0.18755,84.10561966571227,0.18,0.1465005,0.11494626666666669,0.08837559333333334,0.07582140777777778,,0.13172681331725258,0.11752230765326442,0.46538712361258117,138.6648192374752,0.19454911111111126,0.025133690476190466
2010-10-31,0.1925,0.194,0.1989,0.189,79.63797649502177,0.18844,0.1550505,0.12012720000000002,0.09095239333333334,0.07712357444444445,,0.13751486518962874,0.12236343140859063,0.4598692101274224,119.66843104216738,0.18814911111111127,0.025520119047619035
2010-11-01,0.1955,0.1925,0.1955,0.1735,80.16972725058437,0.19000000000000003,0.1640005,0.12526720000000002,0.09363239333333334,0.07853317444444445,,0.14303737062659286,0.12708543569144617,0.4596473707282672,96.82842551616478,0.2101491111111113,0.026877261904761893
2010-11-02,0.1938,0.192,0.1938,0.1905,78.91212510297963,0.19414000000000003,0.172881,0.1296222,0.09626479333333336,0.07996617444444444,,0.14787199518790398,0.13139260132040687,0.4547717650407481,93.62474891329448,0.20844911111111128,0.02678083333333332
2010-11-03,0.1931,0.193925,0.2369,0.125,78.36699538006222,0.19476000000000004,0.18069,0.1335942,0.09888699333333337,0.08133717444444445,,0.1521794955027666,0.1353763196806938,0.44513053819433124,71.22518269927303,0.16464911111111127,0.0341665476190476
2010-11-04,0.23,0.1988,0.23601,0.1934,84.4608933664219,0.20098000000000002,0.19049,0.1389342,0.10227899333333339,0.08303873,,0.15959108309503856,0.141484796846975,0.4559884682335055,113.68834530762587,0.2015491111111113,0.036502976190476176
2010-11-05,0.2639,0.2101,0.2639,0.2101,87.84772703363792,0.21526000000000006,0.20185,0.1456902,0.10632099333333339,0.08508873000000002,,0.16952540023735163,0.14938705816151948,0.4707769613884784,133.23450161285015,0.2553491111111113,0.03981011904761904
2010-11-06,0.38,0.262,0.49,0.24031,93.26321581886737,0.25216000000000005,0.22108,0.15709420000000002,0.11273339333333339,0.08819673000000001,,0.18957084590748413,0.16427325367265538,0.48661641388370735,247.39521672684808,0.39503911111111134,0.0573590476190476
2010-11-07,0.34,0.403995,0.4399,0.3002,80.03052238194428,0.28140000000000004,0.23776999999999998,0.16649419999999998,0.11831339333333339,0.09095389666666667,,0.2038975908875853,0.17561612370207838,0.4225821115481513,191.46020807584281,0.29513911111111135,0.06148047619047618
2010-11-08,0.243,0.3459,0.3681,0.2421333333333333,58.39345260568733,0.2913800000000001,0.24306999999999998,0.1721342,0.12191939333333339,0.09270539666666668,,0.20762166721556935,0.17996550105562542,0.2190105823696805,94.5138122464245,0.17003911111111136,0.0635797619047619
2010-11-09,0.21,0.251,0.32299999999999995,0.2,53.13067501787082,0.2873800000000001,0.24417999999999998,0.17633419999999997,0.12487739333333339,0.0941943966666667,,0.20784817715600762,0.18190405728718334,0.005506269070221289,45.575057533228176,0.0570391111111114,0.06907976190476188
2010-11-10,0.2362,0.21,0.2362,0.14,56.48397290628198,0.28184000000000003,0.24855,0.1817422,0.1283483933333334,0.0959563966666667,,0.21054837293751835,0.18540845306184783,-0.11453901591065185,0.9955427318057628,0.15323911111111138,0.07316547619047618
