date,price,1,2,3,4,5,6,7,8,9,10,11,12,13
2011-01-30,0.9792857142857143,0.08144081632653144,0.09440510204081587,0.20968040816326583,0.34228711627554054,0.16789133950041835,0.2145094734718923,0.11480499999999916,0.1326067081122747,0.01780170811227555,0.04661813397147396,0.0864505231738869,0.13306865714536087,0.04661813397147396
2011-01-31,0.6471764705882354,-0.21125882352941083,-0.21672689075630291,-0.12398936374549774,0.009705822157893507,-0.14857810376230107,-0.11001267520481306,0.11240159063625377,0.13369518590339124,0.021293595267137477,0.03856542855748801,0.06268071976710976,0.10124614832459777,0.03856542855748801
2011-02-01,0.8326235294117647,-0.020418103241295782,-0.023931980792317398,0.05427520288115284,0.19287980358204193,0.03335762600066039,0.07056764134839633,0.11231528571428495,0.1386046007008891,0.02628931498660414,0.037210015347735936,0.05377572924195617,0.09098574458969211,0.037210015347735936
2011-02-02,0.8423529411764705,0.0028815366146465182,-0.008152148859544295,0.056669680672269296,0.20113305435603568,0.03898351035161507,0.07511659026328388,0.11287214045618166,0.14446337368376638,0.031591233227584725,0.03613307991166881,0.03610197373696855,0.07223505364863736,0.03613307991166881
2011-02-03,0.8192823529411765,-0.004861848739495023,-0.02745709483793546,0.027195145258103737,0.17778016890711945,0.014397405721775725,0.0486881907097787,0.11268635894357659,0.15058502364901571,0.03789866470543912,0.034290784988002976,0.019259254461270747,0.05355003944927372,0.034290784988002976
2011-02-04,0.9540054111281026,0.13491727007895327,0.09553889162393547,0.15041839516317113,0.3128421203511855,0.13491851494369467,0.1715782494847008,0.11530850798246517,0.1624237251880144,0.04711521720554923,0.03665973454100613,1.2448647414009528e-06,0.03666097940574753,0.03665973454100613
2011-02-05,0.9898003708956038,0.10218744978498084,0.11677626328146817,0.17328174825811338,0.3478019036348615,0.154455048526141,0.1939942760131953,0.11824002560445912,0.17452015537674814,0.05628012977228902,0.039539227487054296,0.05226759874116016,0.09180682622821446,0.039539227487054296
2011-02-06,0.9747826086956521,0.05873787172825162,0.09023942388542083,0.1452971715062541,0.33298395932701097,0.1261575447549942,0.1674296286219602,0.12154792267633119,0.18768678782075687,0.06613886514442568,0.041272083866966014,0.06741967302674257,0.10869175689370858,0.041272083866966014
2011-02-07,0.967391304347826,0.026338894746154584,0.07712939726607737,0.12513674559676002,0.3259187419357066,0.10745516987962289,0.14971325994267903,0.12476921815104258,0.20078199633894656,0.07601277818790397,0.04225809006305614,0.08111627513346831,0.12337436519652445,0.04225809006305614
2011-02-08,0.9978260869565218,0.021064930551781047,0.09737340791381477,0.1483115459516846,0.3560534939413026,0.12475757604764837,0.16852557644929755,0.12297063784935669,0.20774194798961798,0.08477131014026129,0.04376800040164919,0.10369264549586732,0.1474606458975165,0.04376800040164919
2011-02-09,0.9949495412844036,0.009999558848402645,0.09293047954182765,0.13714722270982294,0.3530565126854004,0.11027331318634293,0.15496198643145564,0.12115534296075914,0.21590928997557746,0.09475394701481832,0.04468867324511272,0.10027375433794028,0.144962427583053,0.04468867324511272
2011-02-10,0.8865045454545453,-0.07778627189324394,-0.03944732377466176,0.024816738939333782,0.24549006114458638,0.0016541918938187683,0.04351589177995441,0.11751482162495208,0.2206733222052526,0.10315850058030052,0.04186169988613564,0.07944046378706271,0.12130216367319835,0.04186169988613564
2011-02-11,0.972731818181818,0.008851158936795667,0.032769120075605396,0.10066535118423181,0.3301411343054904,0.07951180131760849,0.12137263084050742,0.11859200900899647,0.2294757831212586,0.11088377411226213,0.041860829522898935,0.07066064238081282,0.11252147190371176,0.041860829522898935
2011-02-12,0.9817272727272727,0.014979419806360972,0.027827141465979865,0.09594191890222814,0.33902805398775016,0.08007799339423183,0.12195723465872554,0.12279879936150118,0.24308613508552201,0.12028733572402084,0.041879241264493716,0.06509857358787086,0.10697781485236457,0.041879241264493716
2011-02-13,0.9545454545454545,-0.0035462718932436355,-0.012880986876266265,0.056128486620224405,0.31230078126047733,0.047858444236730247,0.08866086905189408,0.12653950437077766,0.25617229464025293,0.12963279026947527,0.04080242481516383,0.05140471612997388,0.09220714094513771,0.04080242481516383
2011-02-14,0.9775787878787879,0.022961212121212937,0.007795008781998791,0.07189540313228393,0.33331342875583925,0.0641401797025225,0.10448811993185037,0.12507067196508792,0.2614180256235553,0.1363473536584674,0.04034794022932786,0.04117896758130957,0.08152690781063743,0.04034794022932786
2011-02-15,0.9545454545454545,-0.013680303030302321,-0.01171283291631997,0.044958210800805865,0.3076734163872553,0.03719190861778776,0.07619963574672173,0.12069994840293574,0.26271520558644945,0.1420152571835137,0.03900772712893397,0.05087221164809008,0.08987993877702405,0.03900772712893397
2011-02-16,0.9351127272727272,-0.025589212121211458,-0.02717857204675478,0.02436505606982242,0.2838487455152703,0.01606783074000495,0.05310452511157693,0.11462750907083952,0.25948368944544786,0.14485618037460835,0.037036694371571977,0.04165704286121641,0.07869373723278839,0.037036694371571977
2011-02-17,0.9454545454545454,-0.007992848484847714,-0.014643077975608487,0.033002978147744666,0.28902173252825725,0.023894444261573944,0.05935302855342339,0.10965904895952217,0.2560187543805126,0.14635970542099042,0.03545858429184945,0.03188729274642166,0.06734587703827111,0.03545858429184945
2011-02-18,0.8171818181818181,-0.10879284848484783,-0.12485137837086546,-0.09367947083184724,0.15739759523697705,-0.09443749414927238,-0.06447326423770261,0.10397003226193424,0.2510770660688243,0.14710703380689005,0.029964229911569773,0.014355354335575443,0.044319584247145216,0.029964229911569773
2011-02-19,0.8627090909090909,-0.04029163636363553,-0.06610006060606144,-0.049191173985836056,0.19885083827964867,-0.044252105094536476,-0.017723668884436772,0.09999972428419768,0.24804201226548472,0.14804228798128705,0.026528436210099704,-0.003960468730900946,0.02256796747919876,0.026528436210099704
2011-02-20,0.7727272727272726,-0.09390981818181754,-0.14470415151515248,-0.13631310348490844,0.10661521675831276,-0.12144974010330845,-0.10075674281124103,0.09393018810609,0.2429283202432212,0.1489981321371312,0.020692997292067417,-0.027539921921490906,-0.00684692462942349,0.020692997292067417
2011-02-21,0.7586363636363636,-0.07270545454545374,-0.13738551515151587,-0.1463657936518843,0.09057059709226445,-0.12263201593409001,-0.10743812282684295,0.0869629153788174,0.23693639074414874,0.14997347536533134,0.015193893107247058,-0.04992656138863627,-0.03473266828138921,0.015193893107247058
2011-02-22,0.7911181818181817,-0.009356363636362941,-0.08584278787878852,-0.10912053947748723,0.12083592733345194,-0.0815644646308803,-0.07012041210188691,0.07841793207640535,0.22995646681093918,0.15153853473453383,0.011444052528993387,-0.07220810099451735,-0.06076404846552397,0.011444052528993387
2011-02-23,0.8181818181818181,0.01750727272727337,-0.04514278787878845,-0.07894744114724594,0.14519121490302522,-0.04931027319300929,-0.0402789182067953,0.07114687456249058,0.22413865605027117,0.1529917814877806,0.00903135498621399,-0.06681754592028266,-0.05778619093406867,0.00903135498621399
2011-02-24,0.9033772727272726,0.09456909090909149,0.04747281818181759,0.00928435106054637,0.22594473345590094,0.0324675450324714,0.042018694277225044,0.062243807772138116,0.21666038239535457,0.15441657462321645,0.009551149244753643,-0.06210154587662009,-0.05255039663186645,0.009551149244753643
2011-02-25,0.8282727272727273,0.008355454545455165,-0.01500445454545507,-0.07306404466137861,0.14760576004835613,-0.03857633371446467,-0.030951279439488943,0.06508546880018573,0.22066980470973474,0.155584335909549,0.007625054274975729,-0.04693178825991984,-0.03930673398494411,0.007625054274975729
2011-02-26,0.8709090909090909,0.028537272727273244,0.03405227272727218,-0.03195910348490805,0.1869983388980777,0.0036733604054633995,0.01093120756774213,0.062259933931692935,0.21895744238298576,0.15669750845129282,0.00725784716227873,-0.024863912321809845,-0.017606065159531115,0.00725784716227873
2011-02-27,0.8090909090909091,-0.036875454545454045,-0.014129545454545922,-0.09244680401966732,0.12270557451959907,-0.05260721937257995,-0.0476039427193512,0.05792722630318681,0.2151523785392664,0.15722515223607958,0.00500327665322875,-0.015731764827125905,-0.010728488173897155,0.00500327665322875
2011-02-28,0.7909999999999999,-0.04952999999999941,-0.029602272727273227,-0.10940641899292947,0.10249966542868982,-0.0639649733708132,-0.06145647314577252,0.05415960565492761,0.2119060844216193,0.15774647876669168,0.0025085002250406774,-0.014434973370813786,-0.011926473145773109,0.0025085002250406774
2011-03-01,0.8365636363636363,0.009396363636364202,0.01857590909090867,-0.0591451116387145,0.14534562461236344,-0.01664882872056339,-0.014867492218254452,0.046060866018708846,0.20449073625107794,0.1584298702323691,0.001781336502308939,-0.026045192356927593,-0.024263855854618654,0.001781336502308939
2011-03-02,0.8544545454545454,0.022050909090909787,0.028294090909090408,-0.03584036953016301,0.1604940290650536,0.0011237870017281049,0.0028283576741358063,0.03688814617360825,0.19633439859521662,0.15944625242160837,0.0017045706724077014,-0.020927122089181682,-0.01922255141677398,0.0017045706724077014
2011-03-03,0.8537181818181817,0.024752727272728037,0.018049545454544846,-0.03173415609142782,0.15699497340642654,0.00035052590199258216,0.0019570266510808842,0.027983450360104967,0.18872912949785436,0.1607456791377494,0.001606500749088302,-0.024402201370735455,-0.022795700621647152,0.001606500749088302
2011-03-04,0.8192727272727272,-0.011729090909090134,-0.01921136363636433,-0.060254867553878544,0.12013209771069366,-0.03084779258188408,-0.03039239986093545,0.018636518037769,0.1803869652645722,0.1617504472268032,0.00045539272094863303,-0.019118701672793947,-0.018663308951845314,0.00045539272094863303
2011-03-05,0.8275454545454545,-0.010765454545453523,-0.011875000000000635,-0.04517091498470849,0.12584365615225201,-0.020425059089059894,-0.02069259666516765,0.011600914262662076,0.1710145711369605,0.15941365687429843,-0.00026753757610775697,-0.00965960454360637,-0.009927142119714127,-0.00026753757610775697
2011-03-06,0.8060272727272726,-0.026176363636362554,-0.023658181818182467,-0.05913220606060521,0.10206928323945041,-0.03794864653482566,-0.03948750196626161,0.0036785801066478996,0.16120148930005562,0.15752290919340772,-0.0015388554314359482,-0.011772282898463104,-0.013311138329899053,-0.0015388554314359482
2011-03-07,0.8045636363636364,-0.017661818181817113,-0.022750909090909488,-0.057318206060605004,0.0983355207162595,-0.03565873214597415,-0.03830912896439753,9.701795451411144e-05,0.1556537267768645,0.1555567088223504,-0.002650396818423384,-0.017996913964157035,-0.02064731078258042,-0.002650396818423384
2011-03-08,0.7908999999999998,-0.018761818181817214,-0.02841363636363703,-0.06370856969696892,0.08229516939778858,-0.04462500007983716,-0.04861968317039633,-0.008728948650309487,0.1460037390947575,0.154732687745067,-0.00399468309055917,-0.02586318189801995,-0.02985786498857912,-0.00399468309055917
2011-03-09,0.7858999999999999,-0.01708727272727162,-0.03109454545454604,-0.06087547878787802,0.07419229184676823,-0.044898809595782074,-0.05016034826699323,-0.019504937518583843,0.13506777063464626,0.1545727081532301,-0.005261538671211152,-0.027811536868510456,-0.03307307553972161,-0.005261538671211152
2011-03-10,0.848090909090909,0.040994545454546394,0.02538727272727226,0.005573612121212768,0.13215127143860483,0.015645232876461246,0.011254395503408121,-0.027949835477767304,0.12657765931739207,0.15452749479515937,-0.004390837373053125,-0.025349312578085148,-0.029740149951138273,-0.004390837373053125
2011-03-11,0.7999999999999999,-0.0058909090909079476,-0.019047272727273357,-0.0354141454545448,0.08070321949055292,-0.029355611812932114,-0.03445996401999163,-0.03513461964598008,0.11611736494509772,0.1512519845910778,-0.005104352207059515,-0.023464702722024167,-0.02856905492908368,-0.005104352207059515
2011-03-12,0.8345454545454545,0.02265818181818302,0.017489090909090454,0.003931309090909663,0.112107301123206,0.0046955719960715125,7.997500703160743e-05,-0.03948654914505245,0.10817599203229633,0.14766254117734878,-0.004615596989039905,-0.017962609822111508,-0.022578206811151413,-0.004615596989039905
2011-03-13,0.8113545454545454,-0.004623636363635164,-0.0014654545454548806,-0.014309272727272115,0.0859263159655066,-0.016733876419073535,-0.02161990591166496,-0.042541926510544115,0.10023558869277871,0.14277751520332282,-0.004886029492591426,-0.01211024005543837,-0.016996269548029797,-0.004886029492591426
2011-03-14,0.8135454545454545,-0.00796181818181696,0.0012981818181813098,-0.00684199999999946,0.08418585214361418,-0.01315792282067385,-0.01817551302372067,-0.04603205638067398,0.09102785214361364,0.13705990852428762,-0.005017590203046818,-0.005196104638856891,-0.010213694841903709,-0.005017590203046818
2011-03-15,0.7919272727272728,-0.018347272727271324,-0.016758181818182116,-0.027449999999999197,0.058627989434894334,-0.03146409467314981,-0.03722635943946806,-0.04574200814319729,0.08607798943489353,0.13181999757809082,-0.005762264766318248,-0.013116821945878487,-0.018879086712196735,-0.005762264766318248
2011-03-16,0.7818090909090908,-0.024827272727271588,-0.02445454545454606,-0.034332181818181096,0.04485498201374383,-0.037622059682524966,-0.04429005444515488,-0.04787949608382813,0.07918716383192492,0.12706665991575306,-0.006667994762629914,-0.012794786955253379,-0.019462781717883293,-0.006667994762629914
2011-03-17,0.7503818181818181,-0.039421818181817,-0.05046363636363693,-0.06486563636363551,0.010752462533224372,-0.06247320551346325,-0.07083233790406807,-0.046896460833364295,0.07561809889685989,0.12251455973022418,-0.008359132390604818,-0.023051387331646245,-0.03141051972225106,-0.008359132390604818
