date,close,open,high,low,rsi_14,1,2,3,4,5,6,7,8,9,10,11,12,13,SMI,CCI,william_a/d,ATR,ath
2010-08-25,0.0648,0.06498999999999999,0.066445,0.0641,52.07759412655431,-0.0006219999999999837,-0.0014809999999999823,1.399999999995849e-05,,-0.0007350610396894414,-0.0004850504649393239,,,,0.00025001057475011745,-0.00011306103968945769,0.00013694953506065977,0.00025001057475011745,-0.3742953175398592,-15.313616918082046,0.022297777777777833,0.004167357142857144,0.6962501343075105
2010-08-26,0.064,0.0648,0.0658,0.064,50.99920572523113,-0.0009419999999999706,-0.0021309999999999663,-0.0009020000000000417,,-0.0013864096137426035,-0.0011963864585168849,,,,0.00019002315522571867,-0.0004444096137426329,-0.0002543864585169142,0.00019002315522571867,-0.4269754215533496,-29.609839949239653,0.020497777777777837,0.003872357142857142,0.6876544536370474
2010-08-27,0.065,0.064,0.065,0.063,52.328073276572695,0.0002580000000000221,-0.0006309999999999649,-0.00010200000000003262,,-0.00034905043601574093,-0.00018289691525602558,,,,0.00016615352075971535,-0.000607050436015763,-0.0004408969152560477,0.00016615352075971535,-0.4063471662271154,-40.43899540988687,0.02249777777777784,0.003768785714285713,0.6983990544751263
2010-08-28,0.0646,0.0648,0.065,0.0645,51.72382711096065,-7.999999999998286e-05,-0.0006909999999999555,-0.0006860000000000338,,-0.0006767345924790641,-0.0005430248178758257,,,,0.0001337097746032384,-0.0005967345924790812,-0.0004630248178758428,0.0001337097746032384,-0.3804848815046072,-36.95882912509448,0.02209777777777784,0.003514642857142855,0.6941012141398948
2010-08-29,0.064,0.0647,0.0647,0.064,50.776675795530984,-0.00047999999999998044,-0.0010209999999999664,-0.0015280000000000432,,-0.0011536350262624784,-0.0010651408512965393,,,,8.849417496593903e-05,-0.0006736350262624979,-0.0005851408512965589,8.849417496593903e-05,-0.3906930031476819,-46.737572757515565,0.02139777777777785,0.0034217857142857114,0.6876544536370474
2010-08-30,0.06497,0.0646,0.065,0.03211,52.2974864491643,0.00045600000000001195,2.0000000000297558e-06,-0.0007168000000000452,,-0.00016595025250036588,-8.868149690378913e-05,,,,7.726875559657675e-05,-0.0006219502525003778,-0.0005446814969038011,7.726875559657675e-05,-0.33976618255218066,-256.8468902169854,0.05425777777777785,0.005349642857142854,0.6980767164499839
2010-08-31,0.06,0.06411,0.06448999999999999,0.06,44.68037434206395,-0.003713999999999981,-0.004327999999999971,-0.005602800000000047,,-0.004641864696540848,-0.004716390459363437,,,,-7.452576282258871e-05,-0.0009278646965408671,-0.0010023904593634558,-7.452576282258871e-05,-0.3902739015261901,-86.35047536413592,0.04928777777777785,0.0046367857142857105,0.6446760502847318
2010-09-01,0.062300000000000015,0.062,0.062300000000000015,0.05961,48.42416800318571,-0.0008739999999999651,-0.0016579999999999442,-0.0034348000000000226,,-0.00211679086886888,-0.0022534007021924943,,,,-0.00013660983332361432,-0.0012427908688689149,-0.0013794007021925292,-0.00013660983332361432,-0.296850648893962,-85.74049868136868,0.05197777777777786,0.004378928571428568,0.6693886322123135
2010-09-02,0.0631,0.061,0.0631,0.0601,49.69929539436287,0.00022600000000001785,-0.0006769999999999554,-0.002722800000000039,,-0.0011903457638217513,-0.0013556532353777156,,,,-0.00016530747155596437,-0.0014163457638217691,-0.0015816532353777335,-0.00016530747155596437,-0.16261975111078103,-65.0315947123607,0.05497777777777786,0.004528928571428568,0.6779843128827764
2010-09-03,0.06085,0.061,0.063,0.06085,46.23692526076618,-0.0013939999999999855,-0.0025119999999999587,-0.004566800000000051,,-0.0031102457006424444,-0.0033638196863746,,,,-0.0002535739857321556,-0.001716245700642459,-0.0019698196863746145,-0.0002535739857321556,-0.17671171809891467,-73.75501516839721,0.05272777777777786,0.0045610714285714265,0.653808960997099
2010-09-04,0.06238,0.06125,0.06238,0.0612,48.846628476559786,0.0006540000000000087,-0.0007399999999999698,-0.002732000000000047,,-0.001428729452959611,-0.0017111375817087035,0.0007062111111111602,,,-0.0002824081287490926,-0.0020827294529596196,-0.0023651375817087122,-0.0002824081287490926,-0.14063020995484316,-57.96394987417422,0.054257777777777856,0.00449535714285714,0.6702482002793596
2010-09-05,0.0616,0.06245,0.06343333333333333,0.0608875,47.578663902837214,-0.00044599999999998807,-0.0012799999999999617,-0.003296000000000049,,-0.0019970894318013382,-0.0023248773685150548,0.00024841111111117975,,,-0.00032778793671371653,-0.0015510894318013502,-0.0018788773685150667,-0.00032778793671371653,-0.14195699881268523,-53.44005172027313,0.05242444444444453,0.004334345238095235,0.6618674116256581
2010-09-06,0.0616,0.0627,0.0627,0.0616,47.578663902837214,-0.0003059999999999799,-0.0009399999999999548,-0.00296000000000006,,-0.0018058399670928538,-0.0021700578784688007,0.00039721111111118423,,,-0.00036421791137594695,-0.0014998399670928739,-0.0018640578784688208,-0.00036421791137594695,-0.1513568696561429,-46.90182153740789,0.05242444444444453,0.004212916666666664,0.6618674116256581
2010-09-07,0.061505,0.0616,0.062,0.0603,47.40484634673498,-8.199999999998486e-05,-0.0007254999999999553,-0.0029352000000000614,,-0.0017189034442016068,-0.0021145344687454673,0.0006633111111111895,,,-0.00039563102454386045,-0.001636903444201622,-0.0020325344687454824,-0.00039563102454386045,-0.16516878370568616,-58.74449057657613,0.05192944444444453,0.004220773809523806,0.6608466745460406
2010-09-08,0.061495,0.061,0.061495,0.061,47.38522244325644,-0.00022099999999997816,-0.0004849999999999438,-0.0027250000000000538,,-0.0015635022847919136,-0.001983622626404509,0.0007078777777778655,,,-0.00042012034161259537,-0.0013425022847919355,-0.0017626226264045308,-0.00042012034161259537,-0.1771228683450846,-49.192157478454355,0.05191944444444453,0.0040886309523809495,0.6607392285376599
2010-09-09,0.06111000000000001,0.0611,0.0624,0.06109,46.58564563748017,-0.0003519999999999704,-0.00048399999999993587,-0.002942800000000051,,-0.0017621726393298176,-0.0022118052134681015,0.0009026777777778605,,,-0.00044963257413828395,-0.0014101726393298472,-0.0018598052134681312,-0.00044963257413828395,-0.17435596222651362,-36.398147362600334,0.050629444444444546,0.004053630952380949,0.6566025572149996
2010-09-10,0.0618,0.061,0.0618,0.06014,48.2703730971191,0.00029800000000001353,2.600000000004682e-05,-0.0021048000000000525,,-0.0009696837365435959,-0.0014212223196099424,0.0006375777777778563,,,-0.00045153858306634653,-0.0012676837365436094,-0.001719222319609956,-0.00045153858306634653,-0.15924174592394247,-37.903046615267925,0.05228944444444455,0.0040293452380952355,0.6640163317932739
2010-09-11,0.06366000000000001,0.0619,0.06436666666666667,0.0619,52.609583725851245,0.0017460000000000184,0.001750000000000057,8.799999999947739e-06,,0.0008052409301857189,0.0004098226072201394,0.0003564444444445203,,,-0.00039541832296557944,-0.0009407590698142995,-0.001336177392779879,-0.00039541832296557944,-0.0179868557458631,25.88165992031547,0.054149444444444556,0.004169821428571426,0.6840012893521007
2010-09-12,0.0615,0.061725999999999996,0.0621,0.0615,47.614569411665386,-0.0004129999999999967,-0.00024999999999995165,-0.0018912000000000512,,-0.0012253444787492934,-0.0016348526609777786,-4.275555555549593e-05,,,-0.0004095081822284852,-0.0008123444787492967,-0.0012218526609777819,-0.0004095081822284852,-0.031070233017403887,-16.86504008710348,0.051989444444444546,0.00416267857142857,0.6607929515418502
2010-09-13,0.062179999999999985,0.06199,0.064,0.0608,49.24823392792704,0.00012999999999999123,0.00029700000000003335,-0.0010304000000000563,,-0.0004932649411083789,-0.0008920209165296511,-0.00045715555555550513,,,-0.00039875597542127217,-0.0006232649411083702,-0.0010220209165296423,-0.00039875597542127217,-0.045576869876108095,6.39424895251063,0.05336944444444453,0.0020419642857142837,0.6680992801117437
2010-09-14,0.06199,0.062,0.175,0.06101,48.79039150339705,-0.00023599999999998622,0.00014600000000004887,-0.0010800000000000393,,-0.0006180311989762988,-0.0010109126514871447,-0.0007173555555555072,,,-0.00039288145251084594,-0.00038203119897631255,-0.0007749126514871585,-0.00039288145251084594,-0.07470063014963133,593.2575794647494,-0.059640555555555454,0.009863392857142855,0.35422857142857145
2010-09-15,0.0604,0.0625,0.0625,0.0604,45.018616943263616,-0.0015459999999999849,-0.0013239999999999572,-0.0024300000000000363,,-0.001997272209234978,-0.002430191026766705,-0.0009684666666666258,,,-0.00043291881753172723,-0.000451272209234993,-0.0008841910267667202,-0.00043291881753172723,-0.20307943004630466,-41.92861475151723,-0.06174055555555545,0.009821249999999995,0.3451428571428572
2010-09-16,0.0618,0.0618,0.0618,0.0618,48.773703704706946,0.00022600000000000398,5.6000000000049066e-05,-0.0008620000000000363,,-0.0005402740649085233,-0.0009626460441228488,-0.0011944666666666298,,,-0.00042237197921432545,-0.0007662740649085273,-0.0011886460441228527,-0.00042237197921432545,-0.19683799800270557,-28.364990314360245,-0.06034055555555545,0.009606964285714281,0.3531428571428572
2010-09-17,0.05938,0.06089,0.0609,0.05938,43.27215622291373,-0.0017699999999999938,-0.002151499999999945,-0.003060800000000037,,-0.002677827263064106,-0.0031610936773907444,-0.0012192666666666283,,,-0.0004832664143266385,-0.0009078272630641121,-0.0013910936773907506,-0.0004832664143266385,-0.2926608203636782,-54.80658089557378,-0.06276055555555546,0.00956196428571428,0.3393142857142857
2010-09-18,0.061,0.059,0.061,0.058236666666666666,47.53821218666723,8.59999999999958e-05,-0.0004819999999999616,-0.0012808000000000402,,-0.000956915031190067,-0.0014402559147781713,-0.0013135999999999565,,,-0.00048334088358810423,-0.0010429150311900628,-0.001526255914778167,-0.00048334088358810423,-0.26217826456887544,-47.75940778591483,-0.059997222222222125,0.009675059523809518,0.34857142857142853
2010-09-19,0.0627,0.06091,0.0627,0.06,51.647510775918725,0.0016440000000000066,0.001059000000000046,0.0005031999999999676,,0.0006722089905467771,0.0002427639167806167,-0.0012945999999999513,,,-0.00042944507376616037,-0.0009717910094532295,-0.0014012360832193899,-0.00042944507376616037,-0.10798919541275562,-30.000442817909622,-0.05729722222222212,0.009686071428571422,0.3582857142857143
2010-09-20,0.0621,0.06205,0.06334999999999999,0.062,50.15430439779038,0.0007040000000000102,0.00042900000000004046,-2.0800000000036067e-05,,6.532262729908034e-05,-0.00033390258749742274,-0.0013905999999999571,,,-0.0003992252147965031,-0.0006386773727009298,-0.001037902587497433,-0.0003992252147965031,-0.008849845188111348,-19.2288306045023,-0.058547222222222105,0.009703928571428563,0.35485714285714287
2010-09-21,0.06265,0.0631,0.0633,0.0623,51.53746525232727,0.0010840000000000086,0.0010800000000000393,0.0006231999999999557,,0.0005566486525455105,0.0002019939257659406,-0.0015375999999999515,,,-0.00035465472677956994,-0.000527351347454498,-0.000882006074234068,-0.00035465472677956994,0.12075405670845864,-16.078723122068425,-0.05799722222222211,0.009653928571428563,0.358
2010-09-22,0.062038,0.06231,0.06231,0.06149,49.87888983925062,-5.959999999998605e-05,0.00041420000000003815,0.00011367999999995632,,-5.007394597877218e-05,-0.0003832672484030547,-0.0016808399999999474,,,-0.0003331933024242825,9.52605402121387e-06,-0.00032366724840306865,-0.0003331933024242825,0.19608079172111806,-31.988457107877608,-0.058609222222222104,0.009677142857142848,0.35450285714285723
2010-09-23,0.06231,0.0621,0.0629,0.0616,50.63920987700818,-4.959999999998299e-05,0.0006732000000000404,0.0004532799999999518,,0.00020076904005346397,-0.00010401595156121768,-0.001835639999999944,,,-0.00030478499161468164,0.00025036904005344696,-5.441595156123469e-05,-0.00030478499161468164,0.2599036449353702,-26.879213672650348,-0.05789922222222211,0.009676428571428562,0.35605714285714285
2010-09-24,0.0622,0.06209,0.06238000000000001,0.06209,50.30684790640996,-5.9599999999972175e-05,0.0005422000000000343,0.000454079999999947,,8.21165254603698e-05,-0.0002000776274080976,-0.0019704399999999345,,,-0.0002821941528684674,0.00014171652546034197,-0.00014047762740812542,-0.0002821941528684674,0.298363799362102,-28.400337589677246,-0.05807922222222212,0.00957857142857142,0.3554285714285714
2010-09-25,0.06202000000000001,0.06221,0.062360000000000006,0.06175,49.73164413471513,-0.00022359999999996272,0.0002002000000000531,0.0001932799999999693,,-8.855358621324277e-05,-0.00035533924561280406,-0.001888039999999938,,,-0.0002667856593995613,0.00013504641378671994,-0.00013173924561284134,-0.0002667856593995613,0.3076711766017713,-32.37430422589212,-0.058419222222222116,0.009445952380952373,0.35440000000000005
2010-09-26,0.06219,0.06204,0.06224777777777778,0.06186000000000001,50.30951257320107,3.840000000001481e-05,0.00033120000000004535,0.00036767999999996054,,7.368385177543291e-05,-0.00017328283003167216,-0.0019562399999999425,,,-0.00024696668180710507,3.5283851775418096e-05,-0.00021168283003168697,-0.00024696668180710507,0.31959600150097134,-31.427909806875792,-0.058089222222222126,0.009430793650793643,0.35537142857142867
2010-09-27,0.0622,0.062,0.06227999999999999,0.061933333333333326,50.34567246821525,1.6000000000016e-05,5.9200000000037e-05,0.00041367999999995103,,7.570860626651688e-05,-0.0001526668690523189,-0.002018239999999935,,,-0.00022837547531883579,5.9708606266500874e-05,-0.0001686668690523349,-0.00022837547531883579,0.30663961798543304,-31.736281509492933,-0.057822555555555454,0.009226984126984117,0.3554285714285714
2010-09-28,0.061904999999999995,0.06196,0.062354999999999994,0.06171,49.208053589998805,-0.00019799999999998985,-0.00032629999999997383,7.647999999994826e-05,,-0.00019839380402925794,-0.00041857599257776046,-0.0017941399999999233,,,-0.00022018218854850252,-3.9380402926808555e-07,-0.0002205759925777706,-0.00022018218854850252,0.2322001638522214,-35.423440075633536,-0.05827255555555545,0.0011309126984126886,0.35374285714285714
2010-09-29,0.06183,0.062,0.062,0.06154,48.90549032884121,-0.0001989999999999839,-0.00031429999999996877,2.34799999999577e-05,,-0.0002473419799358875,-0.0004615167667096423,-0.0016527399999999304,,,-0.0002141747867737548,-4.834197993590361e-05,-0.0002625167667096584,-0.0002141747867737548,0.11638292424595555,-39.378686984626306,-0.05844255555555545,0.0010137698412698317,0.3533142857142857
2010-09-30,0.0619,0.06174,0.0619,0.06155,49.21932429186611,-0.00010499999999999399,-0.00022429999999996897,8.147999999995326e-05,,-0.00016044386434461294,-0.0003660976945706329,-0.0015387399999999274,,,-0.00020565383022601996,-5.5443864344618954e-05,-0.0002610976945706389,-0.00020565383022601996,-0.009030563822546177,-39.63606201218533,-0.05809255555555545,0.0010387698412698315,0.35371428571428565
2010-10-01,0.06197,0.06189,0.062,0.06189,49.553016137670596,9.000000000009e-06,-8.629999999996973e-05,0.00013667999999995156,,-8.182628570141404e-05,-0.0002768815175539577,-0.0013633399999999282,,,-0.00019505523185254364,-9.082628570142304e-05,-0.0002858815175539667,-0.00019505523185254364,-0.08275580097364978,-34.376910250231,-0.058012555555555456,0.0009380555555555456,0.3541142857142857
2010-10-02,0.0614,0.06188,0.06189,0.06129,46.85311955025421,-0.00040099999999999164,-0.0005924999999999611,-0.00042912000000003975,,-0.000589722310764873,-0.0007919415037035624,-0.0013055399999999384,,,-0.00020221919293868934,-0.00018872231076488138,-0.0003909415037035707,-0.00020221919293868934,-0.20921714490580853,-41.741894867343376,-0.05858255555555545,0.0007835317460317363,0.350857142857143
2010-10-03,0.06111000000000001,0.061398750000000016,0.0614,0.06101,45.49496802438097,-0.0005319999999999839,-0.0007624999999999507,-0.0007037200000000327,,-0.000795908364270459,-0.0010117774304839663,-0.001203139999999936,,,-0.00021586906621350738,-0.0002639083642704751,-0.00047977743048398247,-0.00021586906621350738,-0.3274870380462239,-46.016243478277026,-0.05887255555555544,0.0006185317460317359,0.34920000000000007
2010-10-04,0.06129,0.06133250000000001,0.06191,0.06084,46.53099486710694,-0.00024400000000000116,-0.0004914999999999572,-0.0005309200000000458,,-0.0005572308716970745,-0.0007778545475511864,-0.0011159399999999403,,,-0.0002206236758541119,-0.0003132308716970733,-0.0005338545475511852,-0.0002206236758541119,-0.3579729358243091,-13.647598664144686,-0.05842255555555544,0.0005985317460317367,0.35022857142857144
